,g_id_right,popTot,id,avg,lamb
1373,1533.0,79,13,103.69907407407408,0.009643287646769945
1378,1541.0,15,6,140.72916666666666,0.007105847520355293
1380,1543.0,126,30,54.763020833333336,0.01826049740834086
1381,1544.0,292,440,3.4611378205128207,0.28892232897326076
1384,1547.0,813,123,11.500448028673835,0.08695313413066344
1385,1548.0,1745,271,5.508805841924398,0.1815275449335257
1386,1549.0,5,8,433.625,0.0023061400980109543
1387,1550.0,65,18,58.104166666666664,0.017210469702402295
1388,1551.0,135,9,147.73333333333332,0.0067689530685920585
1389,1552.0,169,19,94.81060606060606,0.01054734318817419
1390,1553.0,343,37,37.11063218390805,0.026946455534476745
1391,1554.0,149,19,85.08333333333333,0.011753183153770814
1392,1555.0,86,8,207.775,0.004812898568162676
1394,1558.0,32,8,191.76041666666666,0.005214840567113912
1395,1559.0,144,12,123.39880952380953,0.00810380589455405
1399,1563.0,489,59,22.109601449275363,0.045229218730796016
1400,1564.0,147,73,20.20204402515723,0.04949994162742733
1401,1565.0,130,68,26.40625,0.0378698224852071
1402,1566.0,48,26,86.3875,0.011575748806250903
1403,1567.0,10,11,187.66666666666666,0.0053285968028419185
1404,1568.0,10,9,309.4791666666667,0.003231235274318411
1405,1569.0,33,6,31.395833333333332,0.03185136031851361
1406,1570.0,18,6,184.98958333333334,0.005405709780956135
1407,1573.0,30,12,80.328125,0.012448939894962069
1410,1578.0,6,16,86.22348484848486,0.011597768308219477
1413,1581.0,27,7,94.51666666666668,0.010580144595309468
1414,1583.0,14,7,125.1,0.007993605115907274
1416,1585.0,30,6,411.5,0.002430133657351154
1417,1586.0,54,11,156.35,0.0063959066197633516
1418,1587.0,9,6,616.75,0.0016214025131738954
1420,1590.0,23,57,22.00170068027211,0.04545103192393909
1422,1592.0,5,31,64.20192307692308,0.015575857420997452
1423,1593.0,141,32,44.05381944444445,0.022699507389162557
1424,1594.0,71,14,80.57291666666667,0.012411118293471234
1425,1595.0,104,194,7.935802469135804,0.12601120099564403
1426,1596.0,361,97,15.266666666666667,0.06550218340611354
1427,1597.0,170,19,63.85555555555556,0.015660344527579605
1429,1599.0,35,32,37.59920634920635,0.026596306068601583
1433,1606.0,14,10,149.5,0.006688963210702341
1436,1609.0,79,12,106.375,0.009400705052878966
1437,1610.0,207,33,39.795,0.025128785023244126
1438,1611.0,22,11,182.575,0.005477201150212242
1441,1615.0,703,107,13.949561403508772,0.07168684169155792
1442,1616.0,247,42,32.24596774193548,0.031011629361010384
1443,1617.0,302,58,32.920454545454554,0.03037625129444252
1444,1618.0,1055,418,3.396484375,0.2944220816561242
1445,1619.0,605,82,17.404569892473116,0.057456174221947647
1446,1620.0,350,21,75.67559523809523,0.013214299760097536
1448,1623.0,16,14,151.74404761904762,0.006590044325893382
1449,1624.0,37,10,145.65833333333336,0.006865381314720521
1452,1627.0,860,82,16.607142857142858,0.06021505376344086
1453,1628.0,69,25,48.09259259259259,0.020793222949557183
1455,1630.0,647,102,13.28802083333333,0.07525575196958414
1456,1631.0,1512,200,7.716607565011821,0.12959062535901658
1457,1632.0,1524,292,4.65450643776824,0.21484555094513602
1458,1633.0,269,70,19.966049382716047,0.0500850208687587
1461,1636.0,21,16,34.8,0.02873563218390805
1464,1640.0,100,22,60.17628205128206,0.01661784287616511
1465,1641.0,438,115,15.142605633802816,0.06603883269387281
1466,1642.0,13,7,192.875,0.005184705119896306
1468,1645.0,33,14,50.15625,0.019937694704049845
1470,1647.0,3,12,91.35,0.010946907498631636
1471,1648.0,8,52,23.442934782608695,0.042656775240523935
1473,1650.0,22,6,197.96875,0.005051302288871349
1474,1651.0,52,10,162.08333333333334,0.006169665809768637
1478,1656.0,30,7,211.66666666666669,0.004724409448818898
1479,1657.0,20,15,121.74305555555556,0.008214020877303062
1482,1661.0,49,7,77.59722222222223,0.012887059244675137
1484,1664.0,59,12,112.359375,0.008900013906271728
1486,1666.0,52,21,32.97083333333333,0.03032983697712625
1488,1668.0,63,25,59.9093137254902,0.01669189543018451
1489,1669.0,62,8,130.61666666666665,0.007655990812811026
1490,1671.0,63,9,136.19047619047618,0.007342657342657343
1491,1672.0,177,84,16.133207070707073,0.06198395617296027
1492,1673.0,776,390,3.6163888888888893,0.2765189338658883
1493,1674.0,1055,88,16.9453125,0.05901337021668972
1494,1675.0,804,35,37.20370370370371,0.026879044300647085
1497,1680.0,1044,63,25.071705426356594,0.039885599443456744
1498,1681.0,230,14,99.77604166666666,0.010022446103252076
1501,1685.0,55,24,69.37500000000001,0.014414414414414411
1502,1686.0,150,32,38.720238095238095,0.025826287471176018
1503,1687.0,1782,444,3.246766169154229,0.3079987741342323
1504,1688.0,1029,317,4.691451149425287,0.21315366357859278
1505,1689.0,374,68,21.1675,0.04724223455769458
1506,1690.0,52,13,90.37962962962962,0.011064440118840285
1507,1691.0,38,6,172.66666666666669,0.005791505791505791
1508,1692.0,43,14,64.775,0.015438054805094557
1509,1696.0,1118,133,11.264473684210529,0.08877467585562432
1510,1697.0,656,121,11.426418439716311,0.08751648692683685
1511,1698.0,8,17,106.45833333333333,0.00939334637964775
1512,1699.0,3,21,55.236111111111114,0.01810409856675886
1516,1705.0,23,16,71.17948717948717,0.01404899135446686
1524,1716.0,11,7,66.98333333333333,0.014929086837521772
1525,1720.0,50,6,158.08333333333334,0.0063257775434897206
1526,1721.0,50,10,256.9791666666667,0.0038913660316173488
1527,1722.0,643,114,15.089120370370368,0.06627291554805555
1528,1723.0,387,52,28.623903508771928,0.03493583604673434
1529,1724.0,45,37,28.338709677419356,0.035287421741605006
1530,1726.0,15,6,176.59375,0.0056627145637940185
1532,1729.0,127,36,64.41111111111111,0.015525271692254615
1533,1730.0,57,22,64.01190476190477,0.015622094104519245
1535,1734.0,12,7,133.775,0.007475238273219958
1536,1735.0,101,32,33.443910256410255,0.02990080981359912
1537,1736.0,80,15,92.52651515151514,0.010807712776845295
1538,1737.0,39,7,183.175,0.005459260270233383
1540,1739.0,22,6,333.0208333333333,0.0030028151391929938
1541,1740.0,17,7,165.3666666666667,0.006047167909695624
1542,1741.0,219,32,49.71759259259259,0.02011360461867958
1543,1742.0,694,810,1.767156862745098,0.565880721220527
1544,1743.0,850,135,10.510922330097088,0.09513912943078166
1546,1746.0,28,6,136.4375,0.007329363261566651
1548,1748.0,65,7,173.34375,0.005768884081485488
1549,1749.0,83,45,29.439814814814813,0.033967604969334805
1550,1750.0,2,6,281.0,0.0035587188612099642
1555,1758.0,51,16,81.59375000000001,0.012255840674071235
1556,1759.0,57,6,313.7361111111111,0.003187392093496835
1558,1762.0,731,83,20.41509433962264,0.048983364140480594
1559,1763.0,330,42,33.54022988505747,0.02981494174091844
1560,1764.0,35,9,113.59375,0.008803301237964236
1564,1768.0,24,14,118.55092592592592,0.008435193501776858
1566,1770.0,70,96,15.840909090909092,0.06312769010043041
1567,1771.0,26,16,126.68749999999999,0.007893438579181056
1574,1778.0,18,6,200.41666666666666,0.00498960498960499
1575,1780.0,1445,174,8.209605597964378,0.1218085312463678
1576,1781.0,2234,3425,0.4731913608216281,2.113309926587935
1577,1782.0,2230,344,4.050125313283209,0.24690594059405938
1578,1783.0,388,67,20.341194968553467,0.04916132024426063
1579,1784.0,228,985,1.1709943639291462,0.8539750752041257
1580,1785.0,11,14,117.8125,0.008488063660477453
1581,1786.0,62,25,61.02696078431374,0.016386200249005983
1583,1788.0,27,8,152.04861111111111,0.006576844028316967
1584,1789.0,33,8,143.46527777777777,0.0069703277022121115
1585,1790.0,111,34,36.23065476190476,0.027600936460344193
1586,1791.0,786,101,14.151315789473687,0.07066480706648069
1587,1792.0,72,10,86.89880952380952,0.011507637509418455
1589,1794.0,669,82,17.297222222222224,0.0578127509233981
1590,1795.0,1665,482,2.946948998178507,0.3393340029359499
1591,1796.0,291,55,24.57520325203252,0.0406914233727566
1592,1797.0,201,78,18.8132183908046,0.05315411638918588
1593,1798.0,55,30,44.63405797101449,0.022404415942852505
1597,1805.0,39,9,173.41666666666666,0.0057664584334454596
1598,1806.0,48,12,120.42261904761904,0.008304087786070882
1599,1807.0,119,15,98.65151515151516,0.010136691752418983
1600,1808.0,172,36,34.40029761904762,0.029069515940649736
1601,1809.0,6,18,93.54166666666666,0.01069042316258352
1602,1810.0,64,22,147.98333333333332,0.006757517738484064
1603,1811.0,101,17,86.59469696969697,0.011548051266348804
1604,1812.0,70,16,99.31547619047622,0.010068924183398258
1606,1814.0,171,18,69.60984848484848,0.014365783316101648
1607,1815.0,9,6,168.91666666666669,0.0059200789343857915
1610,1819.0,28,10,54.645833333333336,0.018299656881433472
1611,1820.0,45,9,120.45833333333333,0.008301625735039779
1617,1829.0,1470,134,10.346031746031745,0.09665541577170912
1618,1830.0,1366,593,2.3641502552881106,0.42298495950636333
1619,1831.0,779,220,6.173132183908046,0.16199231932968697
1620,1832.0,2049,232,6.836215932914046,0.14627975620040634
1621,1833.0,2,9,170.43750000000003,0.005867253392005866
1625,1837.0,143,57,23.73313492063492,0.04213518371441709
1626,1838.0,35,31,41.19565217391305,0.024274406332453823
1627,1839.0,77,29,59.82291666666667,0.01671600208950026
1628,1840.0,1350,241,5.800133689839572,0.17240981906188776
1629,1841.0,1044,543,2.7728528911564623,0.36063939893433516
1630,1842.0,685,537,2.7649491094147582,0.36167030944438056
1631,1843.0,53,24,63.78125,0.01567858892699657
1632,1844.0,98,52,29.68981481481482,0.03368158428192733
1633,1845.0,46,8,133.725,0.007478033277248084
1636,1850.0,242,31,41.76811594202898,0.02394170714781402
1637,1851.0,159,18,82.85763888888889,0.012068893265725182
1646,1862.0,62,21,89.54166666666666,0.011167985109353188
1647,1863.0,122,26,64.87777777777778,0.015413598218873094
1649,1865.0,248,22,63.18055555555555,0.015827654429544955
1650,1866.0,315,29,46.925724637681164,0.021310272941358142
1652,1870.0,91,10,130.81770833333334,0.007644225026874228
1653,1871.0,807,85,16.86543715846995,0.059292859746466316
1654,1872.0,176,11,167.05555555555557,0.005986032590621882
1656,1875.0,655,142,10.403721682847893,0.09611944941286261
1657,1876.0,110,8,126.69047619047618,0.00789325314790453
1662,1883.0,133,24,49.44010416666667,0.02022649460100079
1663,1884.0,846,95,14.756278538812788,0.0677677638958728
1664,1885.0,26,9,123.80833333333335,0.008077000740391733
1666,1887.0,1271,123,12.290708812260535,0.08136227253243972
1667,1888.0,316,44,32.388888888888886,0.030874785591766728
1670,1893.0,56,19,73.62179487179488,0.013582934262080975
1671,1895.0,21,7,173.36666666666665,0.005768121515093252
1672,1896.0,502,73,17.341530054644807,0.05766503860091383
1673,1897.0,1130,327,4.582457983193278,0.21822349570200572
1674,1898.0,747,195,7.614143192488262,0.1313345408300898
1675,1899.0,1767,266,6.036282771535581,0.16566486989568385
1676,1900.0,550,149,9.965342679127728,0.10034777851588447
1677,1901.0,253,40,30.675781249999996,0.03259900674901312
1678,1902.0,222,34,39.66826923076923,0.02520906556780996
1679,1903.0,68,13,132.65104166666666,0.007538576308453415
1680,1904.0,80,37,33.02160493827161,0.030283204037760535
1681,1905.0,266,45,35.79166666666667,0.027939464493597202
1682,1906.0,200,56,40.38949275362319,0.024758914554832923
1684,1908.0,8,6,131.80208333333334,0.007587133486129771
1688,1915.0,33,289,5.015339966832505,0.1993882780854757
1689,1916.0,12,6,173.86666666666667,0.005751533742331288
1691,1918.0,83,19,48.797619047619044,0.020492803122712858
1696,1925.0,45,16,70.06410256410257,0.014272644098810612
1697,1926.0,71,19,65.82196969696969,0.015192495827818382
1698,1927.0,24,16,507.85416666666663,0.001969069204578086
1702,1934.0,81,12,69.77777777777777,0.014331210191082805
1703,1936.0,373,36,41.94551282051282,0.02384045235730114
1704,1937.0,1387,171,9.723214285714286,0.10284664830119375
1705,1938.0,1430,1110,1.3276679027606098,0.7532004034447979
1706,1939.0,156,24,71.1638888888889,0.014052070728755998
1707,1940.0,46,8,175.75,0.005689900426742532
1708,1941.0,52,16,148.45238095238096,0.00673616680032077
1709,1942.0,274,28,49.65131578947369,0.020140453160196102
1710,1943.0,39,7,149.46875,0.00669036169767928
1712,1945.0,38,7,201.44444444444446,0.004964147821290678
1713,1947.0,26,9,171.47916666666669,0.005831612197788846
1717,1951.0,23,12,117.09722222222223,0.008539912228679872
1718,1952.0,1277,142,10.041269841269843,0.09958899778691115
1719,1953.0,394,57,21.622222222222224,0.046248715313463515
1722,1956.0,86,13,128.015625,0.0078115464420847065
1724,1959.0,20,7,225.27777777777774,0.0044389642416769425
1725,1960.0,579,67,23.697222222222223,0.04219903879967178
1726,1961.0,776,182,7.944647201946471,0.1258709134063242
1727,1962.0,102,14,106.37962962962962,0.009400295935242407
1728,1963.0,47,10,97.609375,0.010244917560429006
1729,1965.0,36,113,12.235321969696969,0.08173058318176542
1730,1966.0,61,8,169.66666666666669,0.005893909626719056
1731,1967.0,25,8,136.8,0.007309941520467836
1732,1968.0,36,7,193.375,0.005171299288946348
1733,1969.0,487,105,13.100823045267488,0.07633108214229622
1734,1970.0,361,76,18.76466049382716,0.05329166495332867
1735,1971.0,47,10,105.83796296296298,0.00944840558155811
1737,1973.0,23,15,40.404761904761905,0.024749558043606363
1738,1974.0,37,7,186.80555555555554,0.005353159851301115
1740,1976.0,260,83,16.742948717948718,0.059726635782380647
1741,1977.0,104,29,60.656862745098046,0.016486180701470825
1742,1978.0,79,10,142.80555555555557,0.007002528690916164
1743,1979.0,43,9,119.234375,0.0083868431398244
1745,1981.0,19,12,120.71527777777777,0.00828395558879365
1749,1985.0,23,6,284.13888888888886,0.0035194056114967254
1751,1987.0,36,10,127.28571428571429,0.007856341189674522
1752,1989.0,36,11,118.69270833333333,0.008425117381192681
1754,1992.0,10,6,240.66666666666666,0.004155124653739612
1757,1998.0,91,23,44.106249999999996,0.022672523735298288
1758,1999.0,267,71,27.538461538461533,0.03631284916201118
1759,2000.0,255,25,76.84294871794872,0.013013555787278416
1760,2001.0,14,9,118.43055555555556,0.00844376685821508
1766,2009.0,88,8,141.28472222222226,0.007077906119439664
1770,2014.0,25,9,183.3,0.005455537370430987
1771,2015.0,266,35,40.48397435897436,0.024701132135222865
1778,2023.0,91,14,135.43229166666669,0.007383763411914009
1780,2025.0,26,9,209.83333333333334,0.004765687053216838
1781,2028.0,35,12,96.92916666666666,0.010316812105059537
1782,2029.0,207,72,18.700292397660817,0.053475099679462124
1783,2030.0,202,91,16.345052083333332,0.061180594280251736
1784,2031.0,43,7,193.08333333333334,0.005179110919292188
1785,2032.0,20,7,240.01041666666666,0.00416648582960809
1786,2033.0,68,22,53.34429824561405,0.01874614594039054
1788,2036.0,20,21,64.47321428571429,0.015510317130591329
1789,2037.0,153,24,56.3,0.017761989342806397
1792,2042.0,25,9,155.48333333333332,0.006431557508843392
1794,2045.0,36,6,711.4166666666666,0.0014056460114794426
1801,2053.0,35,8,138.94791666666669,0.007196941299947521
1806,2060.0,1,10,112.23958333333334,0.008909512761020881
1807,2061.0,291,34,37.32986111111111,0.026788205748302485
1808,2062.0,37,14,99.28333333333333,0.010072183985227464
1810,2064.0,145,26,52.443627450980394,0.01906809365798944
1811,2065.0,271,45,33.49088541666667,0.02985887018389642
1812,2066.0,490,90,16.70576923076923,0.05985956026246115
1813,2067.0,16,6,149.45833333333334,0.0066908279899637576
1819,2073.0,35,33,47.229166666666664,0.0211733568592854
1820,2074.0,102,31,44.90079365079365,0.022271321254971277
1822,2076.0,57,8,260.43055555555554,0.0038397952109220845
1824,2078.0,239,37,52.10526315789474,0.01919191919191919
1825,2079.0,77,33,40.865384615384606,0.024470588235294122
1826,2080.0,13,6,189.3472222222222,0.00528130272133793
1830,2084.0,79,14,97.75,0.010230179028132993
1831,2085.0,87,21,54.544642857142854,0.018333606154853497
1832,2086.0,48,6,131.29166666666666,0.007616629641383688
1833,2087.0,36,19,88.05416666666666,0.011356646003880188
1839,2093.0,9,13,92.52777777777777,0.010807565295706995
1840,2094.0,47,16,104.52777777777779,0.009566834972096731
1841,2095.0,106,14,129.22916666666666,0.007738191197807513
1842,2096.0,229,65,23.529069767441865,0.042500617741536934
1843,2098.0,32,8,143.85,0.006951685783802572
1846,2107.0,73,16,125.52083333333333,0.007966804979253112
1853,2114.0,209,29,43.53787878787879,0.022968505307116756
1855,2116.0,21,10,158.05555555555557,0.006326889279437609
1857,2118.0,253,21,116.06770833333331,0.008615660758357641
1858,2119.0,486,329,4.938940092165899,0.20247259155586658
1859,2120.0,663,373,3.902075812274368,0.2562738522030762
1860,2121.0,89,22,49.83771929824562,0.020065123646924227
1865,2127.0,37,18,49.26923076923076,0.020296643247462925
1866,2128.0,356,108,12.12595785440613,0.08246771199494451
1868,2130.0,38,35,45.3731884057971,0.022039447416753174
1869,2131.0,18,7,109.15277777777779,0.009161470925054078
1870,2133.0,28,10,110.30208333333333,0.009066011899140618
1871,2134.0,31,7,263.54166666666663,0.003794466403162056
1876,2139.0,11,10,171.03333333333336,0.005846813486649775
1878,2141.0,40,6,167.51388888888889,0.0059696542575242515
1879,2142.0,61,13,104.46759259259257,0.009572346554398406
1880,2143.0,19,7,141.05,0.007089684509039347
1881,2144.0,58,12,83.4375,0.01198501872659176
1882,2145.0,195,58,31.90277777777777,0.03134523291249457
1883,2146.0,40,12,84.87962962962962,0.011781389767644814
1888,2151.0,14,21,50.23684210526316,0.01990570979570456
1891,2155.0,13,9,204.9375,0.004879536444037816
1892,2156.0,19,12,187.725,0.005326941004128379
1893,2157.0,32,7,169.25,0.005908419497784343
1900,2169.0,90,30,41.59027777777778,0.024044080814827184
1901,2170.0,587,240,5.748431899641578,0.1739604847823545
1902,2171.0,198,35,37.15064102564103,0.026917435941678888
1905,2174.0,98,19,63.078125,0.015853356452811492
1906,2175.0,94,10,194.35,0.005145356315924878
1908,2177.0,59,6,75.52083333333333,0.013241379310344829
1916,2193.0,3,6,104.125,0.009603841536614645
1919,2197.0,34,10,152.82738095238093,0.006543330087633886
1922,2203.0,76,8,129.07142857142858,0.007747648035417819
1924,2205.0,109,7,94.925,0.010534632604687911
1925,2206.0,329,52,29.486904761904757,0.03391335944123704
1926,2207.0,78,13,166.97222222222223,0.005989020129762102
1928,2210.0,14,11,92.15476190476191,0.010851311200103344
1929,2212.0,8,15,69.31597222222221,0.014426689375344389
1931,2214.0,18,8,116.86458333333333,0.008556912380782601
1940,2226.0,40,8,181.4,0.005512679162072767
1944,2231.0,137,28,55.36342592592594,0.01806246602834803
1945,2232.0,540,77,23.17844202898551,0.0431435382390871
1946,2233.0,188,81,24.887896825396822,0.04018017299796708
1947,2234.0,503,110,12.73958333333333,0.07849550286181523
1953,2248.0,48,10,85.56944444444446,0.011686414543093653
1961,2257.0,38,6,224.82291666666669,0.004447945142009915
1962,2259.0,107,13,99.36309523809526,0.010064098724016052
1963,2260.0,474,72,18.941964285714285,0.05279283525807212
1964,2261.0,36,8,192.05208333333334,0.005206920865650594
1966,2263.0,17,7,85.0,0.011764705882352941
1967,2266.0,435,85,17.45218579234973,0.05729941291585126
1969,2269.0,25,11,96.90476190476191,0.010319410319410319
1970,2270.0,16,8,149.05555555555554,0.006708907938874395
1971,2272.0,94,12,137.04761904761907,0.00729673384294649
1972,2273.0,1948,203,6.898387096774194,0.14496142155716624
1973,2274.0,59,27,74.1111111111111,0.013493253373313346
1976,2280.0,32,6,211.47916666666663,0.004728598167668211
1977,2281.0,323,35,45.28921568627452,0.022080311722047836
1980,2287.0,49,7,174.6,0.00572737686139748
1983,2291.0,7,7,185.24166666666665,0.005398353502181835
1984,2292.0,78,11,89.82500000000002,0.011132758140829388
1985,2293.0,204,24,53.476851851851855,0.018699679681412864
1990,2300.0,29,11,119.50925925925928,0.00836755249089641
1993,2307.0,235,36,35.677777777777784,0.02802865151043288
1997,2312.0,46,11,174.4861111111111,0.005731115179495344
1998,2313.0,21,14,113.18749999999999,0.00883489784649365
1999,2314.0,51,10,181.70833333333331,0.005503324925475809
2000,2315.0,67,18,77.52314814814815,0.012899372947148402
2001,2316.0,73,9,211.4375,0.004729530002955957
2002,2317.0,232,33,42.42666666666667,0.02357008170961659
2003,2318.0,74,9,148.25833333333335,0.006744983418582429
2004,2319.0,44,62,20.682189542483663,0.04835078016985976
2005,2320.0,38,9,102.42857142857143,0.009762900976290097
2006,2322.0,108,9,178.40833333333336,0.005605119342332663
2007,2323.0,1539,181,8.553805774278219,0.11690702669530526
2008,2324.0,309,49,33.83064516129033,0.02955899880810488
2015,2331.0,27,8,153.40972222222223,0.0065184916934498205
2016,2332.0,108,10,80.5625,0.012412723041117145
2020,2336.0,27,10,78.74074074074073,0.012699905926622767
2023,2340.0,13,6,124.90833333333333,0.008005870972046168
2024,2341.0,48,15,98.39393939393939,0.010163227594702803
2025,2342.0,109,31,41.576388888888886,0.024052112911307835
2031,2349.0,31,9,214.37499999999997,0.004664723032069972
2032,2350.0,32,15,66.23863636363637,0.015096929147366612
2035,2353.0,53,10,209.47916666666666,0.004773744405768275
2037,2355.0,42,7,209.98958333333331,0.004762140979215239
2039,2358.0,18,7,159.60416666666666,0.006265500587390681
2042,2361.0,44,10,110.66666666666667,0.009036144578313253
2046,2366.0,29,17,133.61458333333331,0.0074842129882279574
2048,2368.0,47,8,160.5625,0.006228104320747372
2049,2369.0,298,49,26.75625,0.03737444522307872
2051,2373.0,13,7,121.83333333333334,0.008207934336525308
2052,2374.0,65,7,249.66666666666669,0.004005340453938584
2053,2375.0,36,15,121.40277777777777,0.008237043816496968
2054,2376.0,75,16,63.39772727272726,0.015773436099659442
2058,2381.0,139,13,92.97395833333333,0.010755699960786512
2061,2384.0,23,9,224.625,0.004451864218141347
2062,2385.0,154,58,19.78351449275363,0.05054713612014101
2063,2386.0,162,47,27.279761904761905,0.0366572114335588
2067,2390.0,222,31,57.780092592592595,0.017306998918312565
2068,2391.0,494,48,28.045940170940167,0.03565578454154128
2070,2393.0,53,12,141.86309523809524,0.00704904963705786
2071,2394.0,13,9,131.40277777777777,0.007610189197759222
2072,2396.0,40,8,182.1833333333333,0.005488976305918947
2073,2397.0,94,7,143.01041666666669,0.006992497632748196
2074,2398.0,14,12,100.95833333333333,0.009905076351630212
2077,2402.0,17,7,159.79166666666669,0.006258148631029986
2080,2405.0,16,7,137.58333333333334,0.00726832222895215
2081,2406.0,45,14,86.57870370370371,0.011550184482113255
2084,2409.0,55,26,49.785416666666656,0.020086203289115794
2089,2416.0,20,7,157.44166666666666,0.006351558778383529
2094,2423.0,34,9,128.71428571428572,0.007769145394006659
2097,2429.0,46,9,154.58928571428572,0.006468753609795541
2101,2433.0,49,12,178.3,0.005608524957936062
2102,2434.0,33,9,101.14285714285714,0.009887005649717515
2105,2437.0,37,9,159.78125,0.006258556620379425
2106,2438.0,360,46,29.352941176470587,0.03406813627254509
2107,2439.0,55,13,77.63541666666667,0.012880719173487185
2110,2442.0,26,7,193.06666666666666,0.0051795580110497235
2111,2443.0,84,38,43.75000000000001,0.022857142857142854
2115,2447.0,51,13,49.73611111111111,0.02010611561016476
2121,2454.0,147,64,20.419270833333332,0.04897334523657697
2122,2455.0,214,24,48.18872549019608,0.020751742027363816
2123,2456.0,113,27,50.21271929824561,0.019915272743154126
2124,2457.0,41,8,126.9861111111111,0.007874876955047579
2125,2459.0,53,21,95.10416666666667,0.010514786418400876
2129,2465.0,36,6,189.29166666666669,0.005282852740479858
2130,2467.0,70,11,126.85416666666667,0.00788306782722943
2131,2468.0,511,186,7.998433583959899,0.12502448004386826
2133,2472.0,67,16,86.70416666666668,0.011533471094238069
2134,2473.0,44,9,130.46666666666664,0.007664793050587636
2136,2475.0,24,6,353.6666666666667,0.0028275212064090478
2137,2477.0,226,48,32.52651515151515,0.030744148130895543
2142,2484.0,318,83,16.32386363636364,0.06126000696136441
2143,2485.0,178,18,78.48263888888889,0.01274167145954077
2144,2486.0,71,12,92.34722222222223,0.010828696044517971
2149,2493.0,99,23,58.370098039215684,0.017132059626285955
2151,2496.0,149,38,35.532407407407405,0.028143322475570033
2155,2502.0,21,6,891.2916666666666,0.001121967182459913
2156,2503.0,133,81,16.74230769230769,0.059728922582127274
2157,2504.0,38,13,74.75,0.013377926421404682
2160,2509.0,194,46,35.847756410256416,0.027895748580624966
2161,2510.0,220,55,27.0,0.037037037037037035
2162,2511.0,147,21,52.88970588235294,0.018907270957875713
2163,2512.0,40,11,78.89351851851852,0.012675312481661875
2168,2519.0,130,45,40.38166666666667,0.02476371290602171
2169,2520.0,23,7,96.82291666666667,0.010328133405056481
2170,2521.0,12,13,58.0189393939394,0.017235751126199645
2171,2522.0,30,10,60.479166666666664,0.0165346193592835
2174,2525.0,126,38,32.33080808080808,0.030930250722486913
2176,2527.0,268,107,13.127032520325205,0.07617867925989005
2177,2528.0,178,69,19.71813725490196,0.050714729645742695
2180,2532.0,185,39,40.27564102564103,0.024828903390100267
2181,2533.0,1339,447,3.4777689030883923,0.2875406698564593
2182,2534.0,105,18,77.84935897435898,0.012845320927168677
2183,2535.0,59,16,93.68939393939395,0.010673566750222364
2184,2536.0,51,7,194.0625,0.0051529790660225444
2190,2542.0,50,9,94.484375,0.010583760542417728
2192,2544.0,70,12,95.92916666666666,0.010424358250445208
2194,2546.0,22,16,94.04166666666666,0.010633584404076208
2195,2547.0,58,18,73.65972222222223,0.013575940416705947
2196,2548.0,283,94,14.380281690140844,0.06953966699314398
2197,2549.0,59,6,229.19791666666669,0.004363041403444985
2199,2551.0,27,7,227.19791666666666,0.004401448810233369
2200,2553.0,92,22,72.51190476190476,0.013790838942702348
2201,2554.0,63,11,94.3888888888889,0.01059446733372572
2204,2560.0,20,8,122.76041666666666,0.00814594823928723
2205,2561.0,41,10,95.54166666666667,0.010466637592673354
2215,2573.0,356,58,25.419573643410853,0.039339762894064725
2216,2574.0,127,27,44.90972222222222,0.022266893459100046
2217,2575.0,182,23,57.30654761904763,0.01745001298364061
2218,2576.0,337,57,26.6965811965812,0.037457979830318545
2222,2580.0,46,13,95.57738095238095,0.01046272653671296
2223,2581.0,879,107,13.63961038961039,0.07331587717210188
2224,2582.0,124,22,52.66944444444445,0.018986340382891195
2228,2587.0,87,7,144.62500000000003,0.006914433880726014
2230,2589.0,25,7,62.74166666666666,0.0159383716296985
2231,2590.0,31,18,79.28472222222221,0.012612770430060437
2232,2592.0,99,33,58.81127450980392,0.01700354240466764
2234,2596.0,122,22,49.77696078431373,0.020089615441429905
2235,2597.0,32,12,54.2,0.01845018450184502
2236,2598.0,33,9,139.16666666666666,0.007185628742514971
2240,2604.0,20,11,135.2013888888889,0.007396373722327802
2241,2605.0,32,19,65.65384615384616,0.015231400117164614
2248,2615.0,66,9,230.5972222222222,0.004336565680901043
2252,2619.0,116,35,44.84722222222222,0.022297925054196345
2253,2620.0,32,6,167.84722222222223,0.005957798924286305
2257,2625.0,255,41,32.58207070707071,0.030691726409610535
2260,2631.0,888,111,12.84509803921569,0.07785070981529535
2261,2632.0,152,16,97.8425925925926,0.010220497776095391
2262,2633.0,41,8,90.4375,0.0110573600552868
2263,2634.0,435,136,9.320427728613568,0.10729121335601537
2264,2635.0,792,566,2.590311004784689,0.38605402909258835
2269,2641.0,17,7,146.28333333333336,0.006836048763814514
2270,2642.0,37,9,109.1388888888889,0.009162636803257825
2276,2652.0,24,9,154.70833333333331,0.00646377592243469
2278,2654.0,18,6,180.45833333333331,0.005541445393673517
2280,2656.0,43,8,101.08333333333334,0.00989282769991756
2282,2658.0,22,9,147.02083333333334,0.006801757120589485
2285,2662.0,72,6,204.20833333333331,0.004896959804121608
2286,2663.0,55,13,179.10416666666666,0.0055833430266371996
2287,2665.0,16,25,37.760416666666664,0.026482758620689658
2289,2667.0,27,9,99.11309523809526,0.010089484115068163
2290,2668.0,23,7,280.02777777777777,0.003571074298184704
2291,2670.0,154,27,55.642543859649116,0.01797185985102274
2292,2671.0,75,14,77.73958333333333,0.012863459734691144
